"SiteName"	"Country"	"Period"	"PhaseCode"	"LabCode"	"C14Age"	"C14SD"	"Material"	"MaterialSpecies"	"tpq"	"taq"	"Longitude"	"Latitude"	"bib"	"bib_url"
"Correge-Leucate"	"France"	"EN"	"Point 2"	"Beta-398931"	6120	30	"fauna"	"Bos taurus"	-4851	-5220	3.02207	42.8531	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Correge-Leucate"	"France"	"EN"	"Point 2"	"Beta-398931"	6120	30	"fauna"	"Bos taurus"	-4851	-5220	3.02207	42.8531	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Aigle"	"France"	"EN"	"C5"	"Beta-433200"	6070	30	"fauna"	"Ovis"	-4802	-5209	4.371014	44.263592	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Aigle"	"France"	"EN"	"C5"	"Beta-433200"	6070	30	"fauna"	"Ovis"	-4802	-5209	4.371014	44.263592	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Correge-Leucate"	"France"	"EN"	"n/a"	"Beta-398932"	6230	30	"fauna"	"Cervus elaphus"	-5005	-5321	3.02207	42.8531	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Correge-Leucate"	"France"	"EN"	"n/a"	"Beta-398932"	6230	30	"fauna"	"Cervus elaphus"	-5005	-5321	3.02207	42.8531	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Peiro Signado"	"France"	"EN"	"fosse 1"	"MC-1652"	6435	125	"wood charcoal"	NA	-4850	-5736	3.32891	43.3083	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Peiro Signado"	"France"	"EN"	"fosse 1"	"MC-1652"	6435	125	"wood charcoal"	NA	-4850	-5736	3.32891	43.3083	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Balma Margineda"	"Andorra"	"EN"	"C3F (fosa)"	"CNA-2681.1.1 "	6083	38	"fauna"	"Ovis/Capra"	-4794	-5217	1.492205	42.484072	"Manen et al. 2020"	"https://doi.org/10.1017/RDC.2018.98"
"Balma Margineda"	"Andorra"	"EN"	"C3F (fosa)"	"CNA-2681.1.1 "	6083	38	"fauna"	"Ovis/Capra"	-4794	-5217	1.492205	42.484072	"Manen et al. 2020"	"https://doi.org/10.1017/RDC.2018.98"
"Correge-Leucate"	"France"	"EN"	"Point 1"	"Beta-398933"	6190	30	"fauna"	"Cervus elaphus"	-4988	-5306	3.02207	42.8531	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Correge-Leucate"	"France"	"EN"	"Point 1"	"Beta-398933"	6190	30	"fauna"	"Cervus elaphus"	-4988	-5306	3.02207	42.8531	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Gazel"	"France"	"EN"	"Eboulis_C3a"	"Beta-469931"	6140	30	"fauna"	NA	-4913	-5283	2.42115358	43.3253254	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Gazel"	"France"	"EN"	"Eboulis_C3a"	"Beta-469931"	6140	30	"fauna"	NA	-4913	-5283	2.42115358	43.3253254	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Balma Margineda"	"Andorra"	"EN"	"C3b"	"Beta-325682"	6410	40	"plant seed"	"Corylus avellana"	-5219	-5513	1.492205	42.484072	"Manen et al. 2020"	"https://doi.org/10.1017/RDC.2018.98"
"Balma Margineda"	"Andorra"	"EN"	"C3b"	"Beta-325682"	6410	40	"plant seed"	"Corylus avellana"	-5219	-5513	1.492205	42.484072	"Manen et al. 2020"	"https://doi.org/10.1017/RDC.2018.98"
"Camprafaud"	"France"	"EN"	"C19"	"Beta-433206"	6210	30	"fauna"	"Bos  taurus"	-4997	-5314	2.903389	43.45797	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Camprafaud"	"France"	"EN"	"C19"	"Beta-433206"	6210	30	"fauna"	"Bos  taurus"	-4997	-5314	2.903389	43.45797	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Pont de Roque-Haute"	"France"	"EN"	"F2"	"Ly-7607"	6850	65	"wood charcoal"	"n/a"	-5537	-5990	3.36003	43.2927	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Pont de Roque-Haute"	"France"	"EN"	"F2"	"Ly-7607"	6850	65	"wood charcoal"	"n/a"	-5537	-5990	3.36003	43.2927	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Correge-Leucate"	"France"	"EN"	"Point 1"	"Beta-398927"	6280	30	"fauna"	"Ovis"	-5060	-5371	3.02207	42.8531	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Correge-Leucate"	"France"	"EN"	"Point 1"	"Beta-398927"	6280	30	"fauna"	"Ovis"	-5060	-5371	3.02207	42.8531	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Aigle"	"France"	"EN"	"C5"	"Beta-433203"	6130	30	"fauna"	"Bos sp."	-4857	-5225	4.371014	44.263592	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Aigle"	"France"	"EN"	"C5"	"Beta-433203"	6130	30	"fauna"	"Bos sp."	-4857	-5225	4.371014	44.263592	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Gazel"	"France"	"EN"	"Eboulis_C3a"	"Beta-469930"	5910	30	"fauna"	NA	-4618	-4940	2.42115358	43.3253254	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Gazel"	"France"	"EN"	"Eboulis_C3a"	"Beta-469930"	5910	30	"fauna"	NA	-4618	-4940	2.42115358	43.3253254	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Balma Margineda"	"Andorra"	"EN"	"C3b (F3)"	"Ly-3289"	6850	150	"wood charcoal"	"Wood charcoal (unidentified)"	-5312	-6232	1.492205	42.484072	"Manen et al. 2020"	"https://doi.org/10.1017/RDC.2018.98"
"Balma Margineda"	"Andorra"	"EN"	"C3b (F3)"	"Ly-3289"	6850	150	"wood charcoal"	"Wood charcoal (unidentified)"	-5312	-6232	1.492205	42.484072	"Manen et al. 2020"	"https://doi.org/10.1017/RDC.2018.98"
"Gazel"	"France"	"EN"	"Porche_F8"	"Beta-398934"	6090	30	"fauna"	NA	-4838	-5213	2.42115358	43.3253254	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Gazel"	"France"	"EN"	"Porche_F8"	"Beta-398934"	6090	30	"fauna"	NA	-4838	-5213	2.42115358	43.3253254	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Camprafaud"	"France"	"EN"	"C19A"	"Beta-433208"	6280	30	"fauna"	"Bos taurus"	-5060	-5371	2.903389	43.45797	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Camprafaud"	"France"	"EN"	"C19A"	"Beta-433208"	6280	30	"fauna"	"Bos taurus"	-5060	-5371	2.903389	43.45797	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Aigle"	"France"	"EN"	"C5"	"Beta-433202"	6160	30	"fauna"	"Capreolus Capreolus"	-4943	-5296	4.371014	44.263592	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Aigle"	"France"	"EN"	"C5"	"Beta-433202"	6160	30	"fauna"	"Capreolus Capreolus"	-4943	-5296	4.371014	44.263592	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Balma Margineda"	"Andorra"	"EN"	"C3/4"	"Ly-3290"	6820	170	"wood charcoal"	"Wood charcoal (unidentified)"	-5217	-6245	1.492205	42.484072	"Manen et al. 2020"	"https://doi.org/10.1017/RDC.2018.98"
"Balma Margineda"	"Andorra"	"EN"	"C3/4"	"Ly-3290"	6820	170	"wood charcoal"	"Wood charcoal (unidentified)"	-5217	-6245	1.492205	42.484072	"Manen et al. 2020"	"https://doi.org/10.1017/RDC.2018.98"
"Camprafaud"	"France"	"EN"	"C19"	"Beta-433207"	6220	30	"fauna"	"Bos  taurus"	-5000	-5317	2.903389	43.45797	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Camprafaud"	"France"	"EN"	"C19"	"Beta-433207"	6220	30	"fauna"	"Bos  taurus"	-5000	-5317	2.903389	43.45797	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Balma Margineda"	"Andorra"	"EN"	"C3a-F1"	"Ly-3288"	6640	160	"wood charcoal"	"Wood charcoal (unidentified)"	-4997	-6056	1.492205	42.484072	"Manen et al. 2020"	"https://doi.org/10.1017/RDC.2018.98"
"Balma Margineda"	"Andorra"	"EN"	"C3a-F1"	"Ly-3288"	6640	160	"wood charcoal"	"Wood charcoal (unidentified)"	-4997	-6056	1.492205	42.484072	"Manen et al. 2020"	"https://doi.org/10.1017/RDC.2018.98"
"Correge-Leucate"	"France"	"EN"	"Point 1"	"Beta-398930"	6270	30	"fauna"	"Ovis"	-5054	-5367	3.02207	42.8531	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Correge-Leucate"	"France"	"EN"	"Point 1"	"Beta-398930"	6270	30	"fauna"	"Ovis"	-5054	-5367	3.02207	42.8531	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Gazel"	"France"	"EN"	"Porche_F7"	"Beta-398937"	5350	30	"fauna"	NA	-3997	-4336	2.42115358	43.3253254	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Gazel"	"France"	"EN"	"Porche_F7"	"Beta-398937"	5350	30	"fauna"	NA	-3997	-4336	2.42115358	43.3253254	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Gazel"	"France"	"EN"	"Porche_F5"	"Beta-398936"	6060	30	"fauna"	NA	-4795	-5207	2.42115358	43.3253254	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Gazel"	"France"	"EN"	"Porche_F5"	"Beta-398936"	6060	30	"fauna"	NA	-4795	-5207	2.42115358	43.3253254	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Pont de Roque-Haute"	"France"	"EN"	"F1"	"Beta-398952"	6910	30	"cereal"	NA	-5667	-5975	3.36003	43.2927	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Pont de Roque-Haute"	"France"	"EN"	"F1"	"Beta-398952"	6910	30	"cereal"	NA	-5667	-5975	3.36003	43.2927	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Camprafaud"	"France"	"EN"	"C18"	"Beta-433209"	6190	30	"fauna"	"Bos taurus"	-4988	-5306	2.903389	43.45797	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Camprafaud"	"France"	"EN"	"C18"	"Beta-433209"	6190	30	"fauna"	"Bos taurus"	-4988	-5306	2.903389	43.45797	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Correge-Leucate"	"France"	"EN"	"Point 2"	"Beta-398929"	6320	30	"fauna"	NA	-5207	-5468	3.02207	42.8531	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Correge-Leucate"	"France"	"EN"	"Point 2"	"Beta-398929"	6320	30	"fauna"	NA	-5207	-5468	3.02207	42.8531	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Correge-Leucate"	"France"	"EN"	"Point 1"	"Beta-398928"	6210	30	"fauna"	"Ovis"	-4997	-5314	3.02207	42.8531	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Correge-Leucate"	"France"	"EN"	"Point 1"	"Beta-398928"	6210	30	"fauna"	"Ovis"	-4997	-5314	3.02207	42.8531	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Balma Margineda"	"Andorra"	"EN"	"C3b"	"Beta-398960"	6690	30	"cereal"	"Hordeum vulgare var. nudum"	-5488	-5720	1.492205	42.484072	"Manen et al. 2020"	"https://doi.org/10.1017/RDC.2018.98"
"Balma Margineda"	"Andorra"	"EN"	"C3b"	"Beta-398960"	6690	30	"cereal"	"Hordeum vulgare var. nudum"	-5488	-5720	1.492205	42.484072	"Manen et al. 2020"	"https://doi.org/10.1017/RDC.2018.98"
"Balma Margineda"	"Andorra"	"EN"	"C3b base F3 base"	"Ly-2839"	6670	120	"wood charcoal"	"Wood charcoal (unidentified)"	-5217	-5993	1.492205	42.484072	"Manen et al. 2020"	"https://doi.org/10.1017/RDC.2018.98"
"Balma Margineda"	"Andorra"	"EN"	"C3b base F3 base"	"Ly-2839"	6670	120	"wood charcoal"	"Wood charcoal (unidentified)"	-5217	-5993	1.492205	42.484072	"Manen et al. 2020"	"https://doi.org/10.1017/RDC.2018.98"
"Camprafaud"	"France"	"EN"	"C20"	"Beta-433205"	6210	30	"fauna"	"Ovis aries"	-4997	-5314	2.903389	43.45797	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Camprafaud"	"France"	"EN"	"C20"	"Beta-433205"	6210	30	"fauna"	"Ovis aries"	-4997	-5314	2.903389	43.45797	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Pont de Roque-Haute"	"France"	"EN"	"n/a"	"Ly-245"	6745	70	"wood charcoal"	NA	-5473	-5897	3.36003	43.2927	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Pont de Roque-Haute"	"France"	"EN"	"n/a"	"Ly-245"	6745	70	"wood charcoal"	NA	-5473	-5897	3.36003	43.2927	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Balma Margineda"	"Andorra"	"EN"	"C3a (nivel)"	"CNA-2679.1.1"	5850	35	"fauna"	"Ovis/Capra"	-4538	-4894	1.492205	42.484072	"Manen et al. 2020"	"https://doi.org/10.1017/RDC.2018.98"
"Balma Margineda"	"Andorra"	"EN"	"C3a (nivel)"	"CNA-2679.1.1"	5850	35	"fauna"	"Ovis/Capra"	-4538	-4894	1.492205	42.484072	"Manen et al. 2020"	"https://doi.org/10.1017/RDC.2018.98"
"Balma Margineda"	"Andorra"	"EN"	"C3b"	"Beta-460419"	5800	30	"cereal"	"Hordeum vulgare "	-4497	-4793	1.492205	42.484072	"Manen et al. 2020"	"https://doi.org/10.1017/RDC.2018.98"
"Balma Margineda"	"Andorra"	"EN"	"C3b"	"Beta-460419"	5800	30	"cereal"	"Hordeum vulgare "	-4497	-4793	1.492205	42.484072	"Manen et al. 2020"	"https://doi.org/10.1017/RDC.2018.98"
"Balma Margineda"	"Andorra"	"EN"	"C3b (G21)"	"Beta-460418"	6250	30	"cereal"	"Triticum dicoccum"	-5040	-5354	1.492205	42.484072	"Manen et al. 2020"	"https://doi.org/10.1017/RDC.2018.98"
"Balma Margineda"	"Andorra"	"EN"	"C3b (G21)"	"Beta-460418"	6250	30	"cereal"	"Triticum dicoccum"	-5040	-5354	1.492205	42.484072	"Manen et al. 2020"	"https://doi.org/10.1017/RDC.2018.98"
"Oullins"	"France"	"EN"	"C6"	"ETH-27975"	6360	60	"fauna"	"n/a"	-5050	-5528	4.45694345	44.34232607	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Oullins"	"France"	"EN"	"C6"	"ETH-27975"	6360	60	"fauna"	"n/a"	-5050	-5528	4.45694345	44.34232607	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Romagnano III"	"Italy"	"EN"	"III tg.4"	"R-781a"	6060	50	"wood charcoal"	"Wood charcoal (unidentified)"	-4723	-5221	11.101278	46.01747	"Alessio et al. 1978"	"https://doi.org/10.1017/S0033822200003921"
"Romagnano III"	"Italy"	"EN"	"III tg.4"	"R-781"	5810	50	"wood charcoal"	"Wood charcoal (unidentified)"	-4455	-4897	11.101278	46.01747	"Alessio et al. 1978"	"https://doi.org/10.1017/S0033822200003921"
"Pradestel"	"Italy"	"LM"	"Layer D 1-3"	"R-1148"	6870	50	"wood charcoal"	"Wood charcoal (unidentified)"	-5619	-5982	11.104212	46.058721	"Alessio et al. 1978"	"https://doi.org/10.1017/S0033822200003921"
"Combe Greze"	"France"	"LM"	"n/a"	"Gif-446"	6420	180	"wood charcoal"	NA	-4689	-5970	3.180294	44.165047	"Delibrias et al. 1970"	"https://doi.org/10.1017/S0033822200008171"
"Ripabianca di Monterado"	"Italy"	"EN"	"Upper part of archaeol. Deposit"	"R-598a"	6140	70	"wood charcoal"	"Wood charcoal (unidentified)"	-4730	-5364	13.094373	43.714568	"Alessio et al. 1970"	"https://doi.org/10.1017/S0033822200008304"
"Ripabianca di Monterado"	"Italy"	"EN"	"Upper part of archaeol. Deposit"	"R-598"	6210	70	"wood charcoal"	"Wood charcoal (unidentified)"	-4835	-5470	13.094373	43.714568	"Alessio et al. 1970"	"https://doi.org/10.1017/S0033822200008304"
"Ripabianca di Monterado"	"Italy"	"EN"	"Bottom part of archaeol. Deposit"	"R-599a"	6260	85	"wood charcoal"	"Wood charcoal (unidentified)"	-4810	-5510	13.094373	43.714568	"Alessio et al. 1970"	"https://doi.org/10.1017/S0033822200008304"
"Villaggio Leopardi"	"Italy"	"EN"	"n/a"	"Pi-101"	6578	135	"wood charcoal"	"Wood charcoal (unidentified)"	-5004	-5979	13.916666	42.45	"Alessio et al. 1970"	"https://doi.org/10.1017/S0033822200008304"
"Arma di Nasino"	"Italy"	"EN"	"IX unten"	"F-8"	6010	130	"wood charcoal"	"Wood charcoal (unidentified)"	-4369	-5468	8.03115	44.112705	"Alessio et al. 1968"	"https://doi.org/10.1017/S003382220001095X"
"Arma di Nasino"	"Italy"	"EN"	"X-62"	"R-333"	5980	85	"wood charcoal"	"Wood charcoal (unidentified)"	-4498	-5297	8.03115	44.112705	"Alessio et al. 1968"	"https://doi.org/10.1017/S003382220001095X"
"Arma di Nasino"	"Italy"	"EN"	"IX oben"	"F-7"	6050	130	"wood charcoal"	"Wood charcoal (unidentified)"	-4452	-5474	8.03115	44.112705	"Alessio et al. 1968"	"https://doi.org/10.1017/S003382220001095X"
"Arma di Nasino"	"Italy"	"EN"	"IX mitte"	"R-316"	6015	65	"wood charcoal"	"Wood charcoal (unidentified)"	-4616	-5222	8.03115	44.112705	"Alessio et al. 1968"	"https://doi.org/10.1017/S003382220001095X"
"Arma di Nasino"	"Italy"	"EN"	"IXm-66"	"R-316a"	5955	65	"wood charcoal"	"Wood charcoal (unidentified)"	-4543	-5209	8.03115	44.112705	"Alessio et al. 1968"	"https://doi.org/10.1017/S003382220001095X"
"Grotta Scaloria"	"Italy"	"EN"	"Hearth in inner part of the cave"	"R-349"	5480	70	"wood charcoal"	"Wood charcoal (unidentified)"	-3992	-4581	15.906389	41.638889	"Alessio et al. 1969"	"https://doi.org/10.1017/S003382220001136X"
"Vatte di Zambana"	"Italy"	"LM"	"Layer 5, Hearth 1"	"R-488"	7540	75	"wood charcoal"	"Wood charcoal (unidentified)"	-6078	-6645	11.077612	46.164499	"Alessio et al. 1969"	"https://doi.org/10.1017/S003382220001136X"
"Vatte di Zambana"	"Italy"	"LM"	"Layer 5, Hearth 1"	"R-488a"	7585	75	"wood charcoal"	"Wood charcoal (unidentified)"	-6108	-6684	11.077612	46.164499	"Alessio et al. 1969"	"https://doi.org/10.1017/S003382220001136X"
"Vatte di Zambana"	"Italy"	"LM"	"Layers 2-3"	"R-487a"	7250	110	"wood charcoal"	"Wood charcoal (unidentified)"	-5730	-6465	11.077612	46.164499	"Alessio et al. 1969"	"https://doi.org/10.1017/S003382220001136X"
"Scaramella di San vito"	"Italy"	"EN"	"Cut 7, Sounding II"	"R-351"	6540	65	"wood charcoal"	"Wood charcoal (unidentified)"	-5299	-5700	15.637926	41.710877	"Alessio et al. 1969"	"https://doi.org/10.1017/S003382220001136X"
"Vatte di Zambana"	"Italy"	"LM"	"Layer 10"	"R-491a"	7740	150	"wood charcoal"	"Wood charcoal (unidentified)"	-6067	-7316	11.077612	46.164499	"Alessio et al. 1969"	"https://doi.org/10.1017/S003382220001136X"
"Vatte di Zambana"	"Italy"	"LM"	"Layer 5, Hearth 2"	"R-489a"	7810	95	"wood charcoal"	"Wood charcoal (unidentified)"	-6379	-7080	11.077612	46.164499	"Alessio et al. 1969"	"https://doi.org/10.1017/S003382220001136X"
"Vatte di Zambana"	"Italy"	"LM"	"Layer 10, Hearth III"	"R-490a"	7960	100	"wood charcoal"	"Wood charcoal (unidentified)"	-6459	-7351	11.077612	46.164499	"Alessio et al. 1969"	"https://doi.org/10.1017/S003382220001136X"
"Vatte di Zambana"	"Italy"	"LM"	"Layer 10"	"R-491"	8000	110	"wood charcoal"	"Wood charcoal (unidentified)"	-6461	-7482	11.077612	46.164499	"Alessio et al. 1969"	"https://doi.org/10.1017/S003382220001136X"
"Vatte di Zambana"	"Italy"	"LM"	"Layer 5, Hearth 2"	"R-489"	7860	75	"wood charcoal"	"Wood charcoal (unidentified)"	-6444	-7075	11.077612	46.164499	"Alessio et al. 1969"	"https://doi.org/10.1017/S003382220001136X"
"Scaramella di San vito"	"Italy"	"EN"	"Cut 6, Sounding I"	"R-350"	7000	100	"wood charcoal"	"Wood charcoal (unidentified)"	-5564	-6228	15.637926	41.710877	"Alessio et al. 1969"	"https://doi.org/10.1017/S003382220001136X"
"Grotta dei Piccioni"	"Italy"	"EN"	"Horizon early phase of a middle Neolithic"	"Pl-46"	6247	130	"wood charcoal"	"Wood charcoal (unidentified)"	-4687	-5623	13.960294	42.213378	"Ferrara et al. 1961"	"https://doi.org/10.1017/S0033822200020889"
"Uzzo"	"Italy"	"LM"	"Trench F, cuts16-17-18"	"P-2735"	8330	80	"wood charcoal"	"Wood charcoal (unidentified)"	-7048	-7596	12.786694	38.109951	"Meulengracht et al. 1981"	"https://doi.org/10.1017/S0033822200037620"
"Uzzo"	"Italy"	"LM"	"Trench F, cuts13-14"	"P-2734"	7910	70	"wood charcoal"	"Wood charcoal (unidentified)"	-6476	-7135	12.786694	38.109951	"Meulengracht et al. 1981"	"https://doi.org/10.1017/S0033822200037620"
"Uzzo"	"Italy"	"LMEN"	"Trench F, cuts7-9"	"P-2733"	6750	70	"wood charcoal"	"Wood charcoal (unidentified)"	-5474	-5961	12.786694	38.109951	"Meulengracht et al. 1981"	"https://doi.org/10.1017/S0033822200037620"
"Gospodska Pecina"	"Croatia"	"EN"	"Lay. C, lower hearth"	"Z-579"	7010	90	"wood charcoal"	"Wood charcoal (unidentified)"	-5622	-6221	15.511481	44.238636	"Srdoc et al. 1981"	"https://doi.org/10.1017/S0033822200037802"
"Marcianese"	"Italy"	"EN"	"Lower level of main hut"	"BM-2250"	6290	60	"wood charcoal"	"Wood charcoal (unidentified)"	-4982	-5479	14.382237	42.208409	"Ambers et al. 1987"	"https://doi.org/10.1017/S0033822200043575"
"Marcianese"	"Italy"	"EN"	"Sample associated with Impressed Ware"	"BM-2252"	6000	110	"bone (human)"	"Human and Faunal bone"	-4455	-5358	14.382237	42.208409	"Ambers et al. 1987"	"https://doi.org/10.1017/S0033822200043575"
"Marcianese"	"Italy"	"EN"	"Upper levels of main hut"	"BM-2251"	6250	90	"wood charcoal"	"Wood charcoal (unidentified)"	-4794	-5513	14.382237	42.208409	"Ambers et al. 1987"	"https://doi.org/10.1017/S0033822200043575"
"Fontanarosa Uliveto"	"Italy"	"EN"	"Layer 6a"	"BM-2415"	6490	150	"n/a"	"n/a"	-4841	-5895	15.783333	41.326	"Ambers et al. 1983"	"https://doi.org/10.1017/S003382220004457X"
"Coppa Nevigata"	"Italy"	"EN"	"C5/H3"	"BM-2557"	7780	320	"cereal"	"Triticum monococcum/dicoccum"	-5668	-7810	15.830555	41.563888	"Ambers et al. 1983"	"https://doi.org/10.1017/S003382220004457X"
"Mourre de la Barque"	"France"	"EN"	"D4"	"ETH-27978"	6165	65	"fauna"	NA	-4794	-5368	5.663	43.655	"Willigen et al. 2009"	"https://doi.org/10.1017/S0033822200056137"
"Mourre de la Barque"	"France"	"EN"	"C6"	"ETH-26417"	6305	55	"organic"	NA	-5000	-5479	5.663	43.655	"Willigen et al. 2009"	"https://doi.org/10.1017/S0033822200056137"
"Mourre de la Barque"	"France"	"EN"	"D4"	"ETH-27979"	6225	60	"fauna"	NA	-4854	-5467	5.663	43.655	"Willigen et al. 2009"	"https://doi.org/10.1017/S0033822200056137"
"Mourre de la Barque"	"France"	"EN"	"D4"	"ETH-27980"	6285	65	"fauna"	NA	-4943	-5481	5.663	43.655	"Willigen et al. 2009"	"https://doi.org/10.1017/S0033822200056137"
"Mourre de la Barque"	"France"	"EN"	"D4"	"ETH-27981"	6065	65	"fauna"	NA	-4706	-5303	5.663	43.655	"Willigen et al. 2009"	"https://doi.org/10.1017/S0033822200056137"
"Grotta dell'Orso di Sarteano"	"Italy"	"EN"	"Lower Neolithic layer"	"R-676"	6080	50	"wood charcoal"	"Wood charcoal (unidentified)"	-4742	-5289	11.856685	42.982825	"Alessio et al. 1973"	"https://doi.org/10.1017/S0033822200058677"
"La Draga"	"Spain"	"EN"	"n/a"	"ETH-88875"	6110	25	"cereal"	"Triticum aestivum/durum"	-4853	-5214	2.758536	42.126877	"Salavert et al. 2020"	"https://doi.org/10.1038/s41598-020-76924-3"
"La Draga"	"Spain"	"EN"	"n/a"	"ECHo2448"	6090	90	"plant seed"	"Papaver somniferum"	-4614	-5370	2.758536	42.126877	"Salavert et al. 2020"	"https://doi.org/10.1038/s41598-020-76924-3"
"Grande Rivoire"	"France"	"LM"	"GR08.S16.d28.409.LSBM"	"Beta-255118"	6430	50	"fauna"	NA	-5216	-5603	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Grande Rivoire"	"France"	"EN"	"GR12.P17.d127.192.LBC(R)"	"Ly-11557 (SacA-39059)"	6185	35	"fauna"	NA	-4946	-5309	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Grande Rivoire"	"France"	"EN"	"GR12.P17.d129.264.LGM/LN"	"Ly-11726 (SacA-39760)"	5925	35	"fauna"	NA	-4618	-4988	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Grande Rivoire"	"France"	"MN"	"NM1b"	"Lyon-4421 (SacA-8123)"	5220	35	"organic"	NA	-3816	-4237	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Grande Rivoire"	"France"	"LM"	"GR08.T17.d30.614"	"Beta-255119"	7310	40	"wood charcoal"	NA	-6017	-6376	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Grande Rivoire"	"France"	"MN"	"NM2"	"Lyon-4409 (SacA-8111)"	5055	35	"wood charcoal"	"n/a"	-3695	-3980	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Grande Rivoire"	"France"	"LM"	"GR08.T17.d28.554.LGM(F)"	"Beta-282247"	6490	40	"fauna"	NA	-5310	-5614	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Grande Rivoire"	"France"	"EN"	"GR13.R18b.d138.LBl(B)"	"Ly-11556 (SacA-39073)"	6150	35	"fauna"	NA	-4860	-5298	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Grande Rivoire"	"France"	"MN"	"NM1b"	"Lyon-4420 (SacA-8122)"	5680	40	"wood charcoal"	"n/a"	-4350	-4711	5.638553	45.2058	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
